requirement_id	claim_sha256	formal_file	formal_declarations	implementation_refs	test_refs	test_classes	formal_status	conformance_status	notes
P5-12	40d847f6a1f63a52b785648d6d34c8d59497e7312f0500313a46120c65026cf1	docs/section3-repair-audit/formal/Phase5SourceRules.lean	none_intersection_is_none;positive_one_over_none_intersection_has_no_binding;relation_difference_itself_is_none;positive_one_over_self_difference_has_no_binding	src/is/fivefivefive/CanDis/core/NormalForm.java#isStaticallyEmptySet;src/is/fivefivefive/CanDis/core/EGraphNode.java#sameSemanticInvocation;src/is/fivefivefive/CanDis/core/egraph/AlloyRewriteSystem.java#rewriteOnce	src/is/fivefivefive/CanDis/AlloySourceRuleRegressionTest.java#main;src/is/fivefivefive/CanDis/EGraphSaturationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	PARTIAL	Alloy proves both one(none & A) and one(A - A) domains unsatisfiable; the original P5CounterexampleProbe now reports equivalentToFalse=true, distanceToFalse=0, bindings=0; the bounded proof family is not yet a complete decision procedure for every expression equal to none
P5-13	e47c5dc600c156f5a2bc38faf25a1b6f2494a480722e97c2eb56436f4de315b7	docs/section3-repair-audit/formal/Phase5SourceRules.lean	existing_trace_kind_cannot_record_source_rewrite	src/is/fivefivefive/CanDis/CanonicalAlloyPipeline.java#prepareForVerification;src/is/fivefivefive/CanDis/theory/CertificateProvenance.java#capture	src/is/fivefivefive/CanDis/theory/CertificateBundleWriterTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerBundleInspectionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The API and schema state that raw input identity is provenance while certified derivation begins at normalized typed IR; the finite trace-kind theorem and writer inspection support that boundary but do not certify raw source normalization
P5-14	99fcfbd81695b38d365749fcceda4328aa3b05d885b0abe2e0bc666d90101be4	docs/section3-repair-audit/formal/PrenexAciScheduling.lean	some_before_all_and;all_before_some_or;schedule_preserves_membership;schedule_preserves_length;exactly_none_retains_one_empty_binding;exactly_none_binding_count;different_scope_paths_separate_shadowed_bindings;different_slots_separate_bindings;same_scope_distinct_slots_ignore_presentation;allocation_returns_current_slot_and_advances;consecutive_allocations_are_distinct;same_spelling_does_not_override_scope_identity;same_spelling_nested_let_bindings_separate;signature_declaration_arity_includes_field_declarations_and_end;one_field_signature_has_two_declaration_children;lexical_binding_precedes_global;signature_leaf_ignores_other_namespaces;field_leaf_ignores_other_namespaces;missing_lexical_binding_rejects;reachable_signature_is_indexed;same_named_fields_with_distinct_exact_types_separate;distinct_declared_aliases_separate_module_instances;same_alias_distinct_module_instances_reject	src/is/fivefivefive/CanDis/core/NormalForm.java#flattenBooleanAssociationForPrenex;src/is/fivefivefive/CanDis/core/NormalForm.java#prenexChildOrder;src/is/fivefivefive/CanDis/core/NormalForm.java#hasEmptyAdmissibleBindingSet;src/is/fivefivefive/CanDis/metric/RepairProjection.java#addBinding;src/is/fivefivefive/CanDis/metric/RepairProjection.java#registerAliasType;src/is/fivefivefive/ACGN/structure/ScopeTreeNode.java#allocateBindingSlot;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#visitRelDecl;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#visitAbsorbing;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#indexReachableGlobalRelations;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#fieldSymbol;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#indexCallableDeclarations;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#registerImportedAlias;src/is/fivefivefive/ACGN/alloy/LetSymbol.java#LetSymbol	src/is/fivefivefive/CanDis/AlloySourceRuleRegressionTest.java#checkAdversarialPrenexRegressions;src/is/fivefivefive/CanDis/AlloySourceRuleRegressionTest.java#checkExactlyOfDoesNotMintNonemptiness;src/is/fivefivefive/CanDis/MASGVisitorTypeRegressionTest.java#main;src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	Same-carrier scheduling, one-empty-binding EXACTLY-none, injective monotonically allocated scope/slot coordinates, nested variable/let node identity, signature field-declaration arity, parser-authoritative lexical/signature/field resolution, reachable-signature indexing, exact-typed field separation, and declared-alias module-instance separation are formally modeled; parser-backed implication/IFF, shadowing, alpha-renamed nested, delimiter-collision, and repeated-name binders, explicit-global, overloaded-field, imported-signature, and dual parameterized-import controls retain identities, while complete alias/De Bruijn, imported-field/module-resolution, guarded truth-table, and Java-refinement obligations remain open
P5-15	14959fe8a629b4661550cf2c51b90cb123c9bc6e9a53974d9201e6abd465c2b1	docs/section3-repair-audit/formal/Phase5SourceRules.lean	exact_none_spelling_is_builtin;exact_univ_spelling_is_builtin;capitalized_none_is_a_user_signature;capitalized_univ_is_a_user_signature;every_nonreserved_name_is_a_user_signature;none_and_univ_are_distinct_on_bool	src/is/fivefivefive/CanDis/adapter/AlloyAstTermAdapter.java#fromAst;src/is/fivefivefive/ACGN/alloy/SigSymbol.java#getSemanticIdentity;src/is/fivefivefive/CanDis/ir/IRAgent.java#attachSourceMetadata;src/is/fivefivefive/CanDis/core/EGraphNode.java#isSetConstant;src/is/fivefivefive/CanDis/core/NormalForm.java#isNone	src/is/fivefivefive/CanDis/AlloySourceRuleRegressionTest.java#main;src/is/fivefivefive/CanDis/EGraphSaturationTest.java#main;src/is/fivefivefive/CanDis/ablation/EGraphAblationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	PARTIAL	The original solver-backed P5BuiltinIdentityProbe now reports rawEquivalent=false and all four formerly unsound canonical equalities false; 127 parser-backed checks cover certified and five ablation paths; structural coverage and immutable-snapshot review remain open
P5-16	ef754d535f3d9bfb09d656183a57e21b56cda473348e555f07898eb576dbfd08	docs/section3-repair-audit/formal/Phase5SourceRules.lean	converse_involutive;converse_distributes_over_union;converse_distributes_over_intersection;converse_distributes_over_difference	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#parserCertifiedTranspose;src/is/fivefivefive/CanDis/core/NormalForm.java#distributeTransposeThroughContainer;src/is/fivefivefive/CanDis/core/EGraphNode.java#distributeTransposeThroughContainer	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;src/is/fivefivefive/CanDis/MASGVisitorTypeRegressionTest.java#checkRelationalDistributions	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Parser-backed union, intersection, and difference pairs have certified equality and distance zero; composition through a product union and a quantified relation slot also closes while operator near misses remain distinct; exact-type tests reject synthetic, serialized, wrong-arity, and cross-module authority; universal Java-parser refinement remains open
P5-17	4aabdec9f2ed544f980e94e3ab59bb03eddd3e63e3c87cb64fbb8ac4ac2310a1	docs/section3-repair-audit/formal/Phase5SourceRules.lean	relation_product_distributes_over_union_right;relation_product_distributes_over_union_left;relation_product3_distributes_over_union_third;complete_two_coordinate_grid_is_product_of_unions;partial_product_grid_does_not_cover_full_product	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#parserCertifiedRelationUnion;src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedProductUnionCarrier;src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedProductSubgroupReduction;src/is/fivefivefive/CanDis/core/NormalForm.java#normalizeGuardedSourceRules	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;src/is/fivefivefive/CanDis/MASGVisitorTypeRegressionTest.java#checkRelationalDistributions	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Parser-backed left/right binary, ternary, and complete-grid pairs have certified equality and distance zero; partial and diagonal grids remain positive and exact union authority-loss/mixed-module cases reject; unbounded grid recursion refinement remains open
P5-18	10b6cc81d2d5bcdd5e8d8583194a98ea6cd151063be86cfafb920fa685606995	docs/section3-repair-audit/formal/Phase5SourceRules.lean	bound_relation_slot_product_distributes_right;bound_relation_slot_product_distributes_left;complete_two_coordinate_grid_is_product_of_unions;partial_product_grid_does_not_cover_full_product	src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedProductUnionCarrier;src/is/fivefivefive/CanDis/core/EGraphNode.java#plainProductFactorInvocations;src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedProductSubgroupReduction	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkCertifiedDistributiveLattices;src/is/fivefivefive/CanDis/MASGVisitorTypeRegressionTest.java#checkRelationalDistributions	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Arbitrary bound set parameters exercise fixed-left, fixed-right, and complete-grid factoring at certified distance zero; a three-cell partial grid remains nonzero and Alloy supplies the matching UNSAT/SAT witnesses; universal Java invocation-map refinement remains open
P5-19	a87bbedfc0801ac86b71a518ca41ec5e7da2b62ca63e1c41e64b002ad6957554	docs/section3-repair-audit/formal/Phase5SourceRules.lean	boolean_and_absorbs_or;boolean_or_absorbs_and;boolean_and_distributes_over_or;boolean_or_distributes_over_and;relation_intersection_absorbs_union;relation_union_absorbs_intersection;relation_intersection_distributes_over_union;relation_union_distributes_over_intersection;empty_intersection_prefix_does_not_skip_foreign_authority	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#parserCertifiedRelationUnion;src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#parserCertifiedRelationIntersection;src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedLatticeNormalForm;src/is/fivefivefive/CanDis/core/NormalForm.java#normalizeGuardedSourceRules	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkCertifiedDistributiveLattices;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkEmptyRelationArity;src/is/fivefivefive/CanDis/MASGVisitorTypeRegressionTest.java#checkRelationalDistributions	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	All eight dual laws are checked over overlapping bound set parameters and compare at certified distance zero; exact union/intersection type derivation retains live parser authority, handles authenticated empty carriers, validates every operand after an empty prefix, and rejects synthetic, serialized, or cross-module evidence; universal Java/parser refinement remains open
P5-20	cef3491bd80cce42fc3ee66bb572f182161c7fe0914f7d849e7b57691bfbdb39	docs/section3-repair-audit/formal/Phase5SourceRules.lean	subrelation_union_full_carrier_is_carrier;subrelation_intersection_full_carrier_is_subrelation;subrelation_intersection_full_product_is_subrelation;common_static_carrier_does_not_make_a_subrelation_full	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#isParserCertifiedSetSubfamilyOf;src/is/fivefivefive/CanDis/core/EGraphNode.java#isParserCertifiedSubrelationOfFullCarrier;src/is/fivefivefive/CanDis/core/NormalForm.java#removeFullCarriersContainingSubrelations	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkCertifiedFullCarrierAbsorption;src/is/fivefivefive/CanDis/MASGVisitorTypeRegressionTest.java#checkIntegerCarrierSetOperators	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Primitive and subset signatures, typed fields, and binary product carriers close at certified distance zero only with declaration or exact ancestry containment; same-typed fields, sibling subsets, and proper sub-products remain distinct; direct Alloy supplies five UNSAT laws and four SAT/nonvacuity controls; universal Java/parser refinement remains open
P5-21	7ca206e8356d06ff907a477c4317fa02b275f4379f80239127b508a835f63ea7	docs/section3-repair-audit/formal/Phase5SourceRules.lean	difference_union_common_right;difference_intersection_common_right;difference_intersection_common_left;difference_union_common_left	src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedDifferenceFactoring;src/is/fivefivefive/CanDis/core/NormalForm.java#normalizeGuardedSourceRules	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkCertifiedRelationalFactoring	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	All four schemas compare at certified distance zero over relation-valued parameters and direct Alloy reports no counterexample; operand invocation maps and exact result type are retained, while universal Java/parser refinement remains open
P5-22	b9ba994aafbf89e6a7840827bc7a07c2bc7f7328987325420dd095ea6937311e	docs/section3-repair-audit/formal/Phase5SourceRules.lean	relation_join_distributes_over_union_right;relation_join_distributes_over_union_left	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#parserCertifiedRelationalJoin;src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedJoinUnionFactoring;src/is/fivefivefive/CanDis/core/NormalForm.java#normalizeGuardedSourceRules	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkCertifiedRelationalFactoring	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Both coordinate laws compare at certified distance zero for exact binary relation parameters; direct Alloy proves them and supplies a JOIN/intersection counterexample; universal Java/parser refinement remains open
P5-23	6f9ad4fcba3f1e015a923d5ce43a7f14d8edb832382914211180a7ee071f1730	docs/section3-repair-audit/formal/Phase5SourceRules.lean	nonempty_union_iff;no_union_iff;any_proposition_or_all_negated;all_propositions_excludes_any_negated;covered_dual_disjunction_with_extra_is_true;covered_dual_conjunction_with_extra_is_false	src/is/fivefivefive/CanDis/core/EGraphNode.java#parserCertifiedUnionCardinalityExpansion;src/is/fivefivefive/CanDis/core/EGraphNode.java#containsCertifiedCoveredDualBranch;src/is/fivefivefive/CanDis/core/NormalForm.java#normalizeRelationalUnaryAndIdentityRules	src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#checkCertifiedRelationalFactoring;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Some/no union pairs compare at certified distance zero, Boolean absorption/complement and duplicate ACI regressions remain green, and intersection near misses stay distinct; direct Alloy proves both admitted laws and refutes both proposed intersection analogues; universal Java/parser refinement remains open
